★央视频道★,#genre#
CCTV-9 纪录,http://219.147.200.9:18080/newlive/live/hls/9/live.m3u8$响应时间:109.05ms
CCTV-9 纪录,http://60.255.240.247:8090/live/CCTV-9H265.m3u8$响应时间:163.45ms
CCTV-9 纪录,http://117.27.190.42:9998/tsfile/live/23240_1.m3u8?key=txiptv$响应时间:165.6ms
CCTV-9 纪录,http://dms.yryyj.site:8188/udp/239.76.246.159:1234$响应时间:167.24ms
CCTV-9 纪录,http://111.14.181.15:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:174.1ms
CCTV-9 纪录,http://116.9.204.242:9901/tsfile/live/0009_1.m3u8$响应时间:179.79ms
CCTV-9 纪录,http://110.80.17.38:9901/tsfile/live/0009_1.m3u8?key=txiptv$响应时间:184.14ms
CCTV-9 纪录,http://120.234.5.29:6000/udp/239.20.0.199:2196$响应时间:196.09ms
CCTV-9 纪录,http://218.89.240.144:59901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:243.79ms
CCTV-10 科教,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225730/index.m3u8?$响应时间:60.98ms
CCTV-10 科教,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8$响应时间:62.06ms
CCTV-10 科教,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8$响应时间:64.69ms
CCTV-10 科教,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225730/index.m3u8$响应时间:86.2ms
CCTV-10 科教,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225730/index.m3u8$响应时间:90.55ms
CCTV-10 科教,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226473/index.m3u8$响应时间:136.31ms
CCTV-10 科教,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8$响应时间:152.46ms
CCTV-10 科教,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226473/index.m3u8$响应时间:159.56ms
CCTV-10 科教,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226473/index.m3u8$响应时间:174.77ms
CCTV-10 科教,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000321/index.m3u8?IASHttpSessionId=$响应时间:205.5ms
CCTV-10 科教,http://218.241.192.50:8808/rtp/239.3.1.63:8116$响应时间:48.37ms
CCTV-10 科教,http://124.128.73.58:9901/tsfile/live/0010_1.m3u8?key=txiptv$响应时间:72.54ms
CCTV-10 科教,http://58.17.48.228:808/hls/10/index.m3u8$响应时间:74.34ms
CCTV-10 科教,http://223.166.234.149:7777/tsfile/live/0010_1.m3u8$响应时间:79.64ms
CCTV-10 科教,http://119.36.148.115:59901/tsfile/live/0010_1.m3u8$响应时间:85.86ms
CCTV-10 科教,http://123.129.70.178:9901/tsfile/live/0010_1.m3u8$响应时间:89.34ms
CCTV-10 科教,http://111.14.181.15:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:155.86ms
CCTV-10 科教,http://alvin.ergotron.net:8000/udp/239.77.1.113:5146$响应时间:158.01ms
CCTV-10 科教,http://110.80.17.38:9901/tsfile/live/0010_1.m3u8?key=txiptv$响应时间:177.54ms
CCTV-10 科教,http://58.220.219.14:9901/tsfile/live/0010_1.m3u8$响应时间:203.56ms
CCTV-10 科教,http://220.164.192.48:50085/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$响应时间:204.26ms
CCTV-10 科教,http://dms.yryyj.site:8188/udp/239.76.246.160:1234$响应时间:228.26ms
CCTV-10 科教,http://fangke.blueswords.com:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:284.27ms
CCTV-11 戏曲,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8$响应时间:59.49ms
CCTV-11 戏曲,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225597/index.m3u8$响应时间:74.72ms
CCTV-11 戏曲,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8$响应时间:79.7ms
CCTV-11 戏曲,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225597/index.m3u8$响应时间:82.29ms
CCTV-11 戏曲,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225597/index.m3u8?$响应时间:85.25ms
CCTV-11 戏曲,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8$响应时间:149.49ms
CCTV-11 戏曲,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226565/index.m3u8$响应时间:157.23ms
CCTV-11 戏曲,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8$响应时间:160.8ms
CCTV-11 戏曲,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000344/index.m3u8?IASHttpSessionId=$响应时间:238.83ms
CCTV-11 戏曲,http://60.255.240.247:8090/live/CCTV-11-H265_4000.m3u8$响应时间:80.06ms
CCTV-11 戏曲,http://218.241.192.50:8808/rtp/239.3.1.152:8120$响应时间:87.39ms
CCTV-11 戏曲,http://124.128.73.58:9901/tsfile/live/0011_1.m3u8?key=txiptv$响应时间:88.6ms
CCTV-11 戏曲,http://117.27.190.42:9998/tsfile/live/23242_1.m3u8?key=txiptv$响应时间:149.3ms
CCTV-11 戏曲,http://fangke.blueswords.com:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:160.26ms
CCTV-11 戏曲,http://202.100.46.58:9901/tsfile/live/1012_1.m3u8$响应时间:167.9ms
CCTV-11 戏曲,http://dms.yryyj.site:8188/udp/239.76.245.251:1234$响应时间:191.0ms
CCTV-11 戏曲,http://alvin.ergotron.net:8000/udp/239.77.1.238:5146$响应时间:241.38ms
CCTV-11 戏曲,http://111.14.181.15:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:359.96ms
CCTV-12 社会与法,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$响应时间:58.24ms
CCTV-12 社会与法,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225731/index.m3u8?$响应时间:64.96ms
CCTV-12 社会与法,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225731/index.m3u8$响应时间:74.89ms
CCTV-12 社会与法,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225731/index.m3u8$响应时间:77.31ms
CCTV-12 社会与法,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$响应时间:82.69ms
CCTV-12 社会与法,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8$响应时间:146.17ms
CCTV-12 社会与法,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226568/index.m3u8$响应时间:150.86ms
CCTV-12 社会与法,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226568/index.m3u8$响应时间:163.1ms
CCTV-12 社会与法,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226568/index.m3u8$响应时间:165.31ms
CCTV-12 社会与法,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000322/index.m3u8?IASHttpSessionId=$响应时间:180.28ms
CCTV-12 社会与法,http://218.241.192.50:8808/rtp/239.3.1.64:8124$响应时间:52.18ms
CCTV-12 社会与法,http://61.136.67.238:50085/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:67.95ms
CCTV-12 社会与法,http://61.136.67.238:50085/tsfile/live/0012_1.m3u8$响应时间:72.35ms
CCTV-12 社会与法,http://124.128.73.58:9901/tsfile/live/0012_1.m3u8?key=txiptv$响应时间:82.58ms
CCTV-12 社会与法,http://124.128.73.58:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:82.97ms
CCTV-12 社会与法,http://58.51.111.46:1111/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:128.45ms
CCTV-12 社会与法,http://110.80.17.38:9901/tsfile/live/0012_1.m3u8?key=txiptv$响应时间:153.57ms
CCTV-12 社会与法,http://dms.yryyj.site:8188/udp/239.76.246.162:1234$响应时间:186.2ms
CCTV-12 社会与法,http://117.27.190.42:9998/tsfile/live/23243_1.m3u8?key=txiptv$响应时间:192.06ms
CCTV-12 社会与法,http://218.89.240.144:59901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:223.32ms
CCTV-12 社会与法,http://alvin.ergotron.net:8000/udp/239.77.1.109:5146$响应时间:244.62ms
CCTV-12 社会与法,http://220.164.192.48:50085/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$响应时间:286.96ms
CCTV-12 社会与法,http://1b6467f415.iok.la:9931/tsfile/live/1032_1.m3u8$响应时间:355.42ms
CCTV-12 社会与法,http://111.14.181.15:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:365.92ms
CCTV-13 新闻,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8?$响应时间:57.19ms
CCTV-13 新闻,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8$响应时间:69.83ms
CCTV-13 新闻,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226011/index.m3u8$响应时间:79.53ms
CCTV-13 新闻,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8$响应时间:81.85ms
CCTV-13 新闻,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8$响应时间:86.1ms
CCTV-13 新闻,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226537/index.m3u8$响应时间:137.07ms
CCTV-13 新闻,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8$响应时间:138.09ms
CCTV-13 新闻,http://[2409:8087:74f0:22::7]:6410/270000001128/9900000510/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000010$响应时间:166.11ms
CCTV-13 新闻,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226571/index.m3u8$响应时间:178.64ms
CCTV-13 新闻,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8$响应时间:182.04ms
CCTV-13 新闻,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000345/index.m3u8?IASHttpSessionId=$响应时间:217.32ms
CCTV-13 新闻,http://115.48.61.241:9901/tsfile/live/0013_1.m3u8$响应时间:71.33ms
CCTV-13 新闻,http://61.136.67.238:50085/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:74.49ms
CCTV-13 新闻,http://124.128.73.58:9901/tsfile/live/0013_1.m3u8?key=txiptv$响应时间:79.62ms
CCTV-13 新闻,http://alvin.ergotron.net:8000/udp/239.77.0.188:5146$响应时间:100.78ms
CCTV-13 新闻,http://218.241.192.50:8808/rtp/239.3.1.124:8128$响应时间:104.64ms
CCTV-13 新闻,http://59.173.243.210:9901/tsfile/live/1013_1.m3u8$响应时间:115.99ms
CCTV-13 新闻,http://111.14.181.15:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:122.94ms
CCTV-13 新闻,http://58.48.37.158:1111/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:128.92ms
CCTV-13 新闻,http://117.27.190.42:9998/tsfile/live/23244_1.m3u8?key=txiptv$响应时间:130.08ms
CCTV-13 新闻,http://110.80.17.38:9901/tsfile/live/0013_1.m3u8?key=txiptv$响应时间:131.37ms
CCTV-13 新闻,http://vod.hnqczh.cn:808/hls/20/index.m3u8$响应时间:139.31ms
CCTV-13 新闻,http://dms.yryyj.site:8188/udp/239.76.246.93:1234$响应时间:150.28ms
CCTV-13 新闻,http://hls.hsrtv.cn/live/hsyouxian.m3u8$响应时间:151.06ms
CCTV-13 新闻,http://58.220.219.14:9901/tsfile/live/0013_1.m3u8$响应时间:165.7ms
CCTV-13 新闻,http://116.128.242.83:9901/tsfile/live/0014_1.m3u8$响应时间:181.35ms
CCTV-13 新闻,http://218.89.240.144:59901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:200.91ms
CCTV-13 新闻,http://anren.live/HK/BSJE.m3u8$响应时间:224.21ms
CCTV-13 新闻,http://fangke.blueswords.com:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:279.24ms
CCTV-14 少儿,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8$响应时间:61.16ms
CCTV-14 少儿,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8?$响应时间:76.89ms
CCTV-14 少儿,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225732/index.m3u8$响应时间:77.13ms
CCTV-14 少儿,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8$响应时间:77.98ms
CCTV-14 少儿,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8$响应时间:79.78ms
CCTV-14 少儿,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226591/index.m3u8$响应时间:137.52ms
CCTV-14 少儿,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8$响应时间:144.36ms
CCTV-14 少儿,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8$响应时间:152.52ms
CCTV-14 少儿,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226591/index.m3u8$响应时间:180.39ms
CCTV-14 少儿,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000323/index.m3u8?IASHttpSessionId=$响应时间:209.99ms
CCTV-14 少儿,http://1.24.190.98:10080/hls/14/index.m3u8$响应时间:45.75ms
CCTV-14 少儿,http://218.241.192.50:8808/rtp/239.3.1.65:8132$响应时间:46.69ms
CCTV-14 少儿,http://60.210.100.54:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:72.42ms
CCTV-14 少儿,http://124.128.73.58:9901/tsfile/live/0014_1.m3u8?key=txiptv$响应时间:76.29ms
CCTV-14 少儿,http://58.17.48.228:808/hls/14/index.m3u8$响应时间:82.01ms
CCTV-14 少儿,http://58.51.111.46:1111/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:120.29ms
CCTV-14 少儿,http://alvin.ergotron.net:8000/udp/239.77.1.161:5146$响应时间:120.97ms
CCTV-14 少儿,http://59.173.243.210:9901/tsfile/live/0014_1.m3u8$响应时间:144.87ms
CCTV-14 少儿,http://123.129.70.178:9901/tsfile/live/0014_1.m3u8$响应时间:146.24ms
CCTV-14 少儿,http://58.48.37.158:1111/tsfile/live/0014_1.m3u8$响应时间:168.29ms
CCTV-14 少儿,http://202.100.46.58:9901/tsfile/live/1014_1.m3u8$响应时间:172.08ms
CCTV-14 少儿,http://218.89.240.144:59901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:207.01ms
CCTV-14 少儿,http://111.14.181.15:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:304.33ms
CCTV-14 少儿,http://fangke.blueswords.com:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:321.25ms
CCTV-15 音乐,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8$响应时间:63.81ms
CCTV-15 音乐,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8$响应时间:72.8ms
CCTV-15 音乐,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225601/index.m3u8$响应时间:75.46ms
CCTV-15 音乐,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8?$响应时间:75.95ms
CCTV-15 音乐,http://[2409:8087:1a01:df::4033]:80/TVOD/88888888/224/3221226127/main.m3u8$响应时间:77.04ms
CCTV-15 音乐,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225601/index.m3u8$响应时间:80.06ms
CCTV-15 音乐,http://[2409:8087:74d9:21::9]:80/270000001128/index.m3u8?cmcc_cid=9900000512$响应时间:84.36ms
CCTV-15 音乐,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226476/index.m3u8$响应时间:142.48ms
CCTV-15 音乐,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226476/index.m3u8$响应时间:149.62ms
CCTV-15 音乐,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226476/index.m3u8$响应时间:164.11ms
CCTV-15 音乐,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000346/index.m3u8?IASHttpSessionId=$响应时间:220.15ms
CCTV-15 音乐,http://113.57.93.165:9900/tsfile/live/0015_1.m3u8$响应时间:75.19ms
CCTV-15 音乐,http://124.128.73.58:9901/tsfile/live/0015_1.m3u8?key=txiptv$响应时间:79.34ms
CCTV-15 音乐,http://119.36.148.115:59901/tsfile/live/0015_1.m3u8$响应时间:91.42ms
CCTV-15 音乐,http://120.76.248.139/live/bfgd/4200000133.m3u8$响应时间:92.17ms
CCTV-15 音乐,http://218.241.192.50:8808/rtp/239.3.1.153:8136$响应时间:106.77ms
CCTV-15 音乐,http://58.48.37.158:1111/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:119.33ms
CCTV-15 音乐,http://alvin.ergotron.net:8000/udp/239.77.1.239:5146$响应时间:127.98ms
CCTV-15 音乐,http://fangke.blueswords.com:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:128.26ms
CCTV-15 音乐,http://117.27.190.42:9998/tsfile/live/23246_1.m3u8?key=txiptv$响应时间:151.43ms
CCTV-15 音乐,http://gmxw.7766.org:808/hls/102/index.m3u8$响应时间:181.17ms
CCTV-15 音乐,http://dms.yryyj.site:8188/udp/239.76.245.252:1234$响应时间:195.81ms
CCTV-15 音乐,http://221.0.78.198:1681/hls/10215/index.m3u8$响应时间:205.72ms
CCTV-15 音乐,http://www.weec.top:2222/rtp/239.3.1.153:8136$响应时间:221.43ms
CCTV-15 音乐,http://111.14.181.15:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:296.51ms
CCTV-16 奥林匹克,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8$响应时间:59.86ms
CCTV-16 奥林匹克,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226100/index.m3u8?$响应时间:65.05ms
CCTV-16 奥林匹克,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226100/index.m3u8$响应时间:66.64ms
CCTV-16 奥林匹克,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8$响应时间:71.88ms
CCTV-16 奥林匹克,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8$响应时间:80.39ms
CCTV-16 奥林匹克,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226100/index.m3u8$响应时间:80.61ms
CCTV-16 奥林匹克,http://[2409:8087:74d9:21::6]:80/270000001128/9900000016/index.m3u8$响应时间:106.03ms
CCTV-16 奥林匹克,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8$响应时间:151.2ms
CCTV-16 奥林匹克,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226100/index.m3u8$响应时间:155.73ms
CCTV-16 奥林匹克,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8$响应时间:157.44ms
CCTV-16 奥林匹克,http://223.166.234.149:7777/tsfile/live/1038_1.m3u8$响应时间:80.38ms
CCTV-16 奥林匹克,http://58.17.48.228:808/hls/25/index.m3u8$响应时间:97.44ms
CCTV-16 奥林匹克,http://218.241.192.50:8808/rtp/239.3.1.184:8001$响应时间:102.24ms
CCTV-16 奥林匹克,http://183.159.17.60:4022/udp/233.50.200.112:5140$响应时间:110.52ms
CCTV-16 奥林匹克,http://220.164.192.48:50085/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0$响应时间:118.37ms
CCTV-16 奥林匹克,http://59.173.243.210:9901/tsfile/live/1036_1.m3u8$响应时间:122.34ms
CCTV-16 奥林匹克,http://117.27.190.42:9998/tsfile/live/23249_1.m3u8?key=txiptv$响应时间:157.15ms
CCTV-16 奥林匹克,http://dms.yryyj.site:8188/udp/239.76.246.98:1234$响应时间:198.56ms
CCTV-16 奥林匹克,http://majian.ixiaobai.net:5540/udp/239.37.1.22:5540?$响应时间:198.82ms
CCTV-16 奥林匹克,http://117.27.190.42:9998/tsfile/live/23249_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:200.08ms
CCTV-16 奥林匹克,http://alvin.ergotron.net:8000/udp/239.77.1.76:5146$响应时间:231.74ms
CCTV-17 农业农村,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8$响应时间:57.49ms
CCTV-17 农业农村,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225765/index.m3u8?$响应时间:63.56ms
CCTV-17 农业农村,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225765/index.m3u8$响应时间:76.12ms
CCTV-17 农业农村,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8$响应时间:77.54ms
CCTV-17 农业农村,http://[2409:8087:1a01:df::4025]:80/TVOD/88888888/224/3221225708/main.m3u8$响应时间:83.3ms
CCTV-17 农业农村,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8$响应时间:157.89ms
CCTV-17 农业农村,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000303/index.m3u8?IASHttpSessionId=$响应时间:159.65ms
CCTV-17 农业农村,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8$响应时间:165.68ms
CCTV-17 农业农村,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225765/index.m3u8$响应时间:167.63ms
CCTV-17 农业农村,http://123.129.70.178:9901/tsfile/live/0017_1.m3u8$响应时间:51.33ms
CCTV-17 农业农村,http://60.210.100.54:352/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:58.5ms
CCTV-17 农业农村,http://123.132.233.194:352/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:72.37ms
CCTV-17 农业农村,http://60.255.240.247:8090/live/CCTV-17_4000.m3u8$响应时间:91.08ms
CCTV-17 农业农村,http://dms.yryyj.site:8188/udp/239.76.245.238:1234$响应时间:151.74ms
CCTV-17 农业农村,http://58.48.37.158:1111/tsfile/live/0017_1.m3u8$响应时间:160.86ms
CCTV-17 农业农村,http://110.80.17.38:9901/tsfile/live/0007_1.m3u8?key=txiptv$响应时间:173.03ms
CCTV-17 农业农村,http://220.164.192.48:50085/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$响应时间:212.05ms
CCTV-17 农业农村,http://alvin.ergotron.net:8000/udp/239.77.1.121:5146$响应时间:249.78ms
CCTV-17 农业农村,http://218.89.240.144:59901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$响应时间:260.95ms
CCTV-4K 超高清,http://majian.ixiaobai.net:5540/udp/239.37.0.34:5540$响应时间:130.28ms
CCTV-4K 超高清,http://159.75.85.63:5679/cctv4k.php$响应时间:251.4ms
CCTV风云足球,http://111.61.236.247:9081/hls/58/index.m3u8$响应时间:350.17ms
CCTV怀旧剧场,http://111.61.236.247:9081/hls/67/index.m3u8$响应时间:368.78ms
CCTV女性时尚,http://111.61.236.247:9081/hls/59/index.m3u8$响应时间:367.62ms
CCTV世界地理,http://111.61.236.247:9081/hls/62/index.m3u8$响应时间:374.44ms
★卫视频道★,#genre#
张家口-2,https://nlive.zjkgdcs.com:8572/live/zjktv2.m3u8$响应时间:147.13ms
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226450/index.m3u8$响应时间:56.84ms
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226450/index.m3u8$响应时间:60.18ms
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$响应时间:63.62ms
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3$响应时间:68.21ms
北京卫视,http://[2409:8087:1a0a:df::404e]/wh7f454c46tw2566798214_1981705791/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8?icpid=88888888&RTS=1713110402&from=4&hms_devid=1208&online=1713110402&vqe=3$响应时间:70.08ms
