央视频道,#genre#
贝爷影厅,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QndicEt3bHRhSUZjemhCUFZMZlpoV3JsZWdnYUdFVjJUYWpsUWpCZzZpTzB4d25FUDFqOU5CK05HdFlVMmwxb0VtdU9rdzl3blhYMm1mYmZrWnRtazlpemNNK0JvVmpDNFVQYzR3Z01WNjErSklsZ2pXWGlVb2tpd25BbkVKUXkwdz0=/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源3
超级电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/U2NaRklDSVpxZG8xdlc4NThpY28yOHBvdFBNWVlxOTMxM055Q0t6OVlBT0oxVWJ6WkhsOXdZL1l2clc5RmVONDdXUG01VDJHYzdWaUpCclZMZm5GaWZiZEh1Ym5kMHVlYm1PeVEveVdZMXVvZVVEelBOOW1Xclp2NWVDOFIyRGtpTWNoY3A1dzNhTVdZODBvWWplWWtkZjhnV2orQnp6Rg==/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV6_源1
超级电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/U2NaRklDSVpxZG8xdlc4NThpY28yMWdqVmdTY0JnS1lmSkdjM2dLMUQ3OTBoOHBBdUxFbDY1a3B0N2s5WGJqU0k5VXhNbnF2RTgzUU5qc2xXdExtdWpLNnFId3lRUHAwUWZVN2JRY1RrZjBqbkpaQXYwMmV2QksrVFBuQkZ5Qk9rMXBkczNIK0JiNlN3S3pKRXF3U1dvY0IvSFdjVFdZNQ==/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV6_源2
超级电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/U2NaRklDSVpxZG8xdlc4NThpY28yMWdqVmdTY0JnS1lmSkdjM2dLMUQ3L3pSRU9USXVja05ZUnhSKzZIckpnY2N3K0RxWGJLZkxBM3EzK20rbHJSLzZzdDM4dEdKZ3ZzT0FtUEkyTTU1NWFRbnVmeG9UK29iYzBUWE5MSlhGOWZYOGJFQWJJWVVXMTQ3Qk9lTjE4bHZ4djloU3ZqUkhQbw==/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV6_源3
超级电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/U2NaRklDSVpxZG8xdlc4NThpY28yNGFjV3grNHp5R1EwNGRNWFNDeWhZYTZvMDA3Nmx4MDBGSGpPUUVBaTRwdWh1ZFhoV20wTitCUFFkWjlLdmNIdWVwUlloR3FveFdwaXZ4b0F2anlybnpOU09PYkozbXZXVUFTVVBsaTNLaVA=/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV6_源4
超级电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/U2NaRklDSVpxZG8xdlc4NThpY28yMWdqVmdTY0JnS1lmSkdjM2dLMUQ3OTBoOHBBdUxFbDY1a3B0N2s5WGJqU0k5VXhNbnF2RTgzUU5qc2xXdExtdWpLNnFId3lRUHAwUWZVN2JRY1RrZjBqbkpaQXYwMmV2QksrVFBuQkZ5Qk9rMXBkczNIK0JiNlN3S3pKRXF3U1dpYlV4QmRpMURLLw==/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV6_源5
避风影院,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QndicEt3bHRhSUZjemhCUFZMZlpoV3JsZWdnYUdFVjJUYkc5ek84VXlremU5U0lFdzU5dER5a0FCUVFNMlI2QUNrbFB5ODRTbXBUS1FpV1gxaGJTSXJLOEhOam91Y3hFY055aGNwS1d5RWdESVhvTlRtbE9hU2l0bzJqNHB6eWEwS1JVTUs1NHNvazRnPT0=/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源1
避风影院,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QndicEt3bHRhSUZjemhCUFZMZlpoV3JsZWdnYUdFVjJUWnI2blhDdkJIcyt1WUx3UDlmcDNlakVBMHZ5UnBRMFR3PQ==/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源2
邵氏影院,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/Yml5c1FSeHZLN2x3Z3B0UEpsR0ZiUDhzOVkzK0R3L2NzQWU4djNaUlFVSVVaU05XeWRuaVgyWlIyNkxvZ3Z2anhsNm5wKzFsci93PQ==/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源1
邵氏影院,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QndicEt3bHRhSUZjemhCUFZMZlpoV3JsZWdnYUdFVjJUYUVUSFcrNERpc0NLOSsyTGt6ejFIVGk5QzdqN3hLTk93PQ==/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源2
邵氏影院,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/VEEvVEQxMU50SHgxVDQ4ckVMUktsemdrWDNXWjVtNXIzamJOcHlkdWJqYU82OE9XcVdsdkJoQVhoaGZWcDYwZmtWbVI5RngwUEVIditEZXdVQXdiT1E9PQ==/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源3
邵氏影院,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TWw5YjFQWGx6NEdRdXV0a1VYaEtNbElyWkltUEdRVTkyMnlRa0pLenJJenJtNVRlR1JzQ1NGSUFxVktEWmJwcmxJZ3I2RWUwRnBNPQ==/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源4
邵氏影院,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dDQzNWh4UWkrK3NCQVlnT3RVdjB0OCt6NG4rRFlldTcydHBMWFpwcUJBenIzUnFqdjFTOEQxMTNkQTdIZTNUdmwzSWhSOEl5SElVPQ==/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源5
邵氏影院,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TWw5YjFQWGx6NEd4RHhUcGhuYTB5R004TmNGU2NyamxZakk2d2RYcnRhVlprcUNmUldmSVRuRG80QkY1WXBSc2wwdWpRWGd6NDMwPQ==/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源6
重温经典,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5Qno5Qnp5NXFuMmNsaEtwOHJQTGNwMUtuU0F6NktjVVZZWEViYU5hcEhzTzJJUDAwSzZPSGc2U0duUnpMeXBOZUp2YWxJamRDQUUyV0MzTnlLSUhTVmtt/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源1
重温经典,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/K2FNT3Q4WlFvQjFhajdPei8zak0xZllramg3bGtIZjltVTYxampCc0F1cy9HUExaL0Q2Vjh1WktKZWVQdStHK3FUQ2pNYkZZZnA0SHhPL0RZRldiRFNLay95aHJBNVVVUC9ZM0lFMGcwbERTengxTEx3RGpOckQ1d3gxTk15UU9jRmxMQ0ZmRXRlVS8zSVNDZGJ4YWRoK1VobUhsZFJGL1YvY3pCTkl4Zi9DeDBmN2RObUxzWk9Oek1USnk5K0E0TWRRc29ZTmt3Z0hPeEhTRTRUQ0MySWhrMm1JZkJQOEFwSmJOVTd5am04RmlmZnE0RGVTVVRJcDZvbnorQlVRbnpBRFZReWM4NWtNZWtCaHYxL2FNR3pDN1Q4SUFZWEo2MHlxbmRZTjhDWEU9/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源2
重温经典,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/Y0o1RTNxK3N2T0QxNWZobmxSTjFiTzNqYkdvdmJ0bDRieG9XMUVPVkJHRkZGaEo1Wi9QV1VxdVZrTjlyOVpxVFNaVWNSSTFrZndvNGFqdyt4eVlBRFZERGRkYSthVlUzTEMrTTlldGl2a2hyMUIxZ1Rub1Z1b3NnTVZLRVFyWlFMWENFME81QzdSQlNuWkdKVk5mOWlFOUpBZUNuNU1hWXUrUjQrRlRpdzI4PQ==/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源3
重温经典,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/VG12NFNITXlpWjlQMnlsVUpaMHFKbzhZUFN3Zkd1ZWFWR1pMZzVDckpMVGF2MXhOcnkvTk8ySHY4UU53U3VTZE9VbGhVZzZxTTh4U3EwcW8yYnEyNVNTbXJjaVJhbzZz/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源4
重温经典,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/dlUwN0RTT2lrcHVvaE9DaWYzZ3lhVXRqNWl3NDh5QXpoM3Bob3pjOWNQZFAzV3N3cWVobzBadTdiOUxpVmRGaU5DRFNDZlRUanBDdGJmZEJkbkZKbGc9PQ==/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源5
重温经典,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/RW5ncmZOdkxidWJpZVlJd3k2aVYxYUJzMzg0VGZhMG5lOTJoMHpLMjI1S1J1QnFBbElJRFhRPT0=/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源6
電影劇場,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QndicEt3bHRhSUZjemhCUFZMZlpoV3JsZWdnYUdFVjJUYXZRN3poQnlEOUNOelB2RHo0NFMzNkQxUGVWU21zRlBZPQ==/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源1
電影劇場,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QndicEt3bHRhSUZjemhCUFZMZlpoV3JsZWdnYUdFVjJUWW1XQzIrRjVqZUc5V2pMTS85clNxOVFlYVQ5T3NKMExkQWdKRUU3VVdUc1p6dU42dHYwRWhGQ0U3MFphVmh4SDZzQXNENWpsZ0FQVDRuc1VmQ1pkcm1xM3R0SDdXeE40Ykx2a3V4dUppNExBPT0=/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源2
黑莓电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TWw5YjFQWGx6NEZhUlZmcHJ2aS9VL1VsNlAxOEVYV0pRUjdSL3VobGs1VTJWS2NPSklXdEZESGkwVVZ4WE1HWmwxSHdpbkhHc21IY215K3ZjcnJ6cnFkYUxHM3NGdTJqNWt4MzhyeklPWnlZRnZYUnJkTHY1ZzVKNUxadmc4bkpNRWJKaXlMbDQzbWxCUGRlZlE3ejBnPT0=/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源1
黑莓电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TWw5YjFQWGx6NEZhUlZmcHJ2aS9VMlNHZmpiUW5zdHB4SjhROEx0cmxTZ0piM0JhWTdNcDJ3NnB1bGt6WnpHaEdoaU56VDE5TmVqMVRkdit0TjVWdlpxOStuS2dBZk02Y1lOM25IcnBxYjQ5cXFsMWhSZjkyY0pXMnRJYVZML0xBeXhPaXpoSFdtcW5nakt4SnNpc05BPT0=/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源2
黑莓电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TWw5YjFQWGx6NEZhUlZmcHJ2aS9VOUtVNnFMdUJQNk9KTDVha3VlbWJ3clJUMDZlcVUzTlN0OGljd1lzOWxndVdCRFA5cW1TSm9Mc3RrUUF6NVdCNEFDTHFSTDZLbGQ2aDZCNWVIWllQa3ZHZGc2NkdPNHpsQWo5V2tXbHMyanc0OHN3N0graHpwNTFVTCtFVk82M3VnPT0=/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源3
黑莓电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TWw5YjFQWGx6NEZhUlZmcHJ2aS9VNVBiVGh6V1ppbmRVRnBWRjl3UGpGUTVsaittdVJuanBRbjcxWHNnYXk2N3M0RytzU0Mwd3pOV0lFclRRZHJZc0ZmVHpGeUlDMTVqbmVLazAyUlZqZlJjM1czNHZiWFFJUHIzMjRWaGZ1STdSTGVuOG1teXFjNGdJdnBZNnh4T3VnPT0=/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源4
黑莓电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TWw5YjFQWGx6NEZhUlZmcHJ2aS9VNmhjSm10MW8vQ0twMVY3RDJlZjZYdTNSNWtKSENjeFFoOTlIMWVQaHVTYlZ5RHI2a3FvdWs0aHF0K0dYQlhJRzhxcXNNWUVLcDBacmlLczhaR3M5bnI2L0R2Z0NqYkhzbXBDOU0rd255SGJwMFo3b3dWVFVFeWRiZktNY254cGlBPT0=/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV4_源5
黑莓电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/U2NaRklDSVpxZG8xdlc4NThpY28yOHBvdFBNWVlxOTNHTmFBNzBkTC9HTDZDOWsvWmlKYUxwQk1wSGpwaDBhaVpnYWdnSjBiMXZtaUVrZlV3Sms0ZThJT3JOWVpYMnAwb2VkRWNOUXNDMFZYWEdRcXVsYzlHcmdncHZyQ2hZanp6VUVmOUtBV29hYTVNbzQ0M3lSbW1IeXpHdktydHgxcQ==/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV6_源1
黑莓电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/U2NaRklDSVpxZG8xdlc4NThpY28yMWdqVmdTY0JnS1lmSkdjM2dLMUQ3OUViYzVNMTBVQWhGTUVjbFVNZk9GRVQvaEJjQVllU0JSeXQrdDNuaURZOHcxc25aRXlwVkJ4TlpvcjZ4dHM4ekEyeFE2NkhYUksrTlVNRzZ1Q04xalI=/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV6_源2
黑莓电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/U2NaRklDSVpxZG8xdlc4NThpY28yMWdqVmdTY0JnS1lmSkdjM2dLMUQ3L3pSRU9USXVja05ZUnhSKzZIckpnY2N3K0RxWGJLZkxBM3EzK20rbHJSLzZzdDM4dEdKZ3ZzT0FtUEkyTTU1NWJiUUoxN3ZXOFpaaHVqMGJoMHNBQitSeWxsdW52STY1ZEZOU3FTYWVWS2d6SFdtdE1aZ05XUA==/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV6_源3
黑莓电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/U2NaRklDSVpxZG8xdlc4NThpY28yNGFjV3grNHp5R1EwNGRNWFNDeWhZYTZvMDA3Nmx4MDBGSGpPUUVBaTRwdWh1ZFhoV20wTitCUFFkWjlLdmNIdVIwUThQYWZJblllN0ZuR1dXY3JscEJpT2dmMVFFditoZXpDZTNuUlV2QTQ=/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV6_源4
黑莓电影,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/U2NaRklDSVpxZG8xdlc4NThpY28yNGFjV3grNHp5R1EwNGRNWFNDeWhZYTZvMDA3Nmx4MDBGSGpPUUVBaTRwdWh1ZFhoV20wTitCUFFkWjlLdmNIdVIwUThQYWZJblllZUFPWjdZWFkvQzY0UlhBSzZjRkRTYnVzbStlaFNiZHk=/Bz3feRiR1Wtv4hBGglrQ6w==/txt/0$IPV6_源5

体育,#genre#
广东体育,http://219.137.29.213:4433/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://183.11.239.36:808/hls/2/index.m3u8?key=tvbox6_com&playlive=1&authid=0
广东体育,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/Yml5c1FSeHZLN25Oczk4aFJ4aTE2b2x0TDNkUmI0MnVQQjRQR2pDYmhCOEQrK1NkUjlZVk94Ymk4K2QxMi85K3luTDRHUitocE04PQ==/Bz3feRiR1Wtv4hBGglrQ6w==/txt/2
广东体育,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/Y0o1RTNxK3N2T0NRQk53Y1U5bVlYemxSS3lOaThZNklXSDF2SUlqZFhCT20vZ3drMXpIUDhTbWlFZC9IRFR1T3o2Ny9EVGRRZ2doMDQwL2VmNmNMTER5SWdGRVRrbGFraGowRVAxNXVieHh4MjRyMU5RUHpYZz09/Bz3feRiR1Wtv4hBGglrQ6w==/txt/2
广东体育,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/MXRlWWdKaTE5QndBcGN0a0dFazBEb1RTVjVsaCs3Vmx0T0Z4c1Q4aytHQlVLK0tFaWE3QXZpTTFLQ3hiV0gyOXJpSll2TzNMLzJRcmxreDl1SjNKMk9qZmwyQTNrSlh6/Bz3feRiR1Wtv4hBGglrQ6w==/txt/2
广东体育,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/Yml5c1FSeHZLN25Oczk4aFJ4aTE2b2x0TDNkUmI0MnVQQjRQR2pDYmhCOEQrK1NkUjlZVk8rU2VzRjJPRGhRMUgrMUpFNm8vWVp3PQ==/Bz3feRiR1Wtv4hBGglrQ6w==/txt/2
广东体育,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TWw5YjFQWGx6NEZhUlZmcHJ2aS9VNElXczRJd094MlNpazdLME5QMXZVL0RkSllJM0RmOHFqejBXMjFBYUgzam5RcXFIVFphUjFlTUwzZkIzclQ0VTVWVlJEYTVSeTh3d3N3RkRCMjlpUXY0MjA1ejRHSm0xUVpoak9IemF5YXk=/Bz3feRiR1Wtv4hBGglrQ6w==/txt/2
广东体育,http://iptv.yjxfz.com:80/ShenQiHelper/tv/play/TWw5YjFQWGx6NEZhUlZmcHJ2aS9VL0xobHRKZnR6WWNXRzFHUHZOQkV2aUlNOE5pMWM3ODJ3VXI3M0ZlVFRraExKOGJ0cUhMaW42TlJZY0dQYml6ZHg3THZhSVlDZXgwenVFSERicitFeXZCVThTOGYzMnVKVDZydDZGNzFKSjg=/Bz3feRiR1Wtv4hBGglrQ6w==/txt/2
上海五星体育,http://116.237.248.80:9901/tsfile/live/1010_1.m3u8

卫视频道,#genre#
广东卫视,http://183.11.239.36:808/hls/80/index.m3u8?key=tvbox6_com&playlive=1&authid=0
广东卫视,http://219.137.29.213:4433/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://61.141.202.118:9901/tsfile/live/0125_2.m3u8?key=tvbox6_com&playlive=1&authid=0
广东卫视,http://61.141.202.118:9901/tsfile/live/0125_2.m3u8?key=tvbox6_com&playlive=0&authid=0
广东卫视,http://124.128.73.58:9901/tsfile/live/0125_1.m3u8?key=tvbox6_com&playlive=1&authid=0
广东卫视,http://www.8700956.top:18888/rtp/239.81.1.021:4056
深圳卫视,http://39.134.66.66/PLTV/88888888/224/3221225668/index.m3u8
深圳卫视,http://222.240.82.92:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://61.141.202.118:9901/tsfile/live/0126_1.m3u8?key=tvbox6_com&playlive=1&authid=0
深圳卫视,http://124.128.73.58:9901/tsfile/live/0126_1.m3u8?key=tvbox6_com&playlive=1&authid=0
深圳卫视,http://61.141.202.118:9901/tsfile/live/0126_1.m3u8?key=tvbox6_com&playlive=0&authid=0
深圳卫视,http://www.8700956.top:18888/rtp/239.81.1.027:40568
深圳卫视,http://222.240.82.92:9901/tsfile/live/0126_1.m3u8
湖南卫视,http://39.134.66.66/PLTV/88888888/224/3221225506/index.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://39.134.66.66/PLTV/88888888/224/3221225514/index.m3u8
江苏卫视,http://39.134.66.66/PLTV/88888888/224/3221225503/index.m3u8
海南卫视,http://39.134.66.66/PLTV/88888888/224/3221225530/index.m3u8
河北卫视,http://39.134.66.66/PLTV/88888888/224/3221225495/index.m3u8
北京卫视,http://39.134.66.66/PLTV/88888888/224/3221225678/index.m3u8
辽宁卫视,http://39.134.66.66/PLTV/88888888/224/3221225499/index.m3u8
山东教育卫视,http://39.134.66.66/PLTV/88888888/224/3221225558/index.m3u8
东方卫视,http://39.134.66.66/PLTV/88888888/224/3221225672/index.m3u8
东南卫视,http://39.134.66.66/PLTV/88888888/224/3221225500/index.m3u8
贵州卫视,http://39.134.66.66/PLTV/88888888/224/3221225576/index.m3u8
湖北卫视,http://39.134.66.66/PLTV/88888888/224/3221225569/index.m3u8

重庆卫视,http://39.134.66.66/PLTV/88888888/224/3221225502/index.m3u8
新疆卫视,http://39.134.66.66/PLTV/88888888/224/3221225582/index.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/playlist.m3u8
青海安多卫视,http://39.134.66.66/PLTV/88888888/224/3221225531/index.m3u8
青海卫视,http://39.134.66.66/PLTV/88888888/224/3221225573/index.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=1da074361609506578
青海卫视,http://stream.qhbtv.com/qhws/playlist.m3u8
内蒙古卫视,http://39.134.66.66/PLTV/88888888/224/3221225577/index.m3u8
天津卫视,http://39.134.66.66/PLTV/88888888/224/3221225665/index.m3u8
西藏卫视,http://39.134.66.66/PLTV/88888888/224/3221225570/index.m3u8
山西卫视,http://39.134.66.66/PLTV/88888888/224/3221225496/index.m3u8
陕西卫视,http://39.134.66.66/PLTV/88888888/224/3221225567/index.m3u8




广东台IPV4,#genre#
乐昌综合,http://xxw.me0.cn/php/cdian.php?id=lctv
云台山小寨沟,https://gcalic.v.myalicdn.com/gc/ytsxzg_1/index.m3u8
云台山百家岩,https://gcalic.v.myalicdn.com/gc/ytsbjy_1/index.m3u8
云台山红石峡,https://gcalic.v.myalicdn.com/gc/ytshsx_1/index.m3u8
云台山茱萸峰,https://gcalic.v.myalicdn.com/gc/ytszyf_1/index.m3u8
南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
广东-梅州梅江,http://gcalic.v.myalicdn.com/gc/gllj01_1/index.m3u8
广东大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8?key=tvbox6_com&playlive=1&authid=0
广东少儿,http://183.11.239.36:808/hls/175/index.m3u8?key=tvbox6_com&playlive=1&authid=06
广东影视,http://183.11.239.36:808/hls/6/index.m3u8?key=tvbox6_com&playlive=1&authid=0
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935?zguangd
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1612881417-0-0-bc7ddba066481bc805fc1e800654e721?zguangd
广东新闻,http://183.11.239.36:808/hls/5/index.m3u8?key=tvbox6_com&playlive=1&authid=0
广东综艺,http://183.11.239.36:808/hls/9/index.m3u8?key=tvbox6_com&playlive=1&authid=0
广宁综合,http://xxw.me0.cn/php/cdian.php?id=gnzh
开平生活,http://xxw.me0.cn/php/cdian.php?id=kpsh
开平综合,http://xxw.me0.cn/php/cdian.php?id=kpzh
惠东综合,http://xxw.me0.cn/php/cdian.php?id=hdzh
新会综合,http://xxw.me0.cn/php/cdian.php?id=xhzh
普宁综合,http://xxw.me0.cn/php/cdian.php?id=pnzh
梅州一套综合频道,http://pili-live-hls.xianchangliving.gdmztv.com/meizhou-xianchangliving/mztv1.m3u8
梅州二套公共频道,http://pili-live-hls.xianchangliving.gdmztv.com/meizhou-xianchangliving/mztv2.m3u8
梅州综合,https://epg.pw/stream/a9929c250f4886855160fd765fd58c44495264aae3afefc773535f5c5fde5914.m3u8
汕头综合,https://epg.pw/stream/ad47796a356de5d15134763a853151099633faa1189c386264a5084a0529172f.m3u8
深圳娱乐频道,http://183.11.239.36:808/hls/155/index.m3u8?key=tvbox6_com&playlive=1&authid=0
深圳少儿,http://183.11.239.36:808/hls/157/index.m3u8?key=tvbox6_com&playlive=1&authid=0
深圳电视剧,http://61.141.202.118:9901/tsfile/live/0126_3.m3u8?key=tvbox6_com&playlive=0&authid=0
深圳电视剧,http://61.141.202.118:9901/tsfile/live/0126_3.m3u8?key=tvbox6_com&playlive=1&authid=0
深圳电视剧频道,http://183.11.239.36:808/hls/141/index.m3u8?key=tvbox6_com&playlive=1&authid=0
深圳财经生活,http://183.11.239.36:808/hls/151/index.m3u8?key=tvbox6_com&playlive=1&authid=0
深圳都市,http://183.11.239.36:808/hls/140/index.m3u8?key=tvbox6_com&playlive=1&authid=0
深圳都市,http://61.141.202.118:9901/tsfile/live/0126_2.m3u8?key=tvbox6_com&playlive=1&authid=0
深圳都市,http://61.141.202.118:9901/tsfile/live/0126_2.m3u8?key=tvbox6_com&playlive=0&authid=0
深圳都市,https://epg.pw/stream/8c1177e00270c440056e291408af0215e06b0c78f6e4af4576d1069a82b17f64.m3u8
潮安综合,http://xxw.me0.cn/php/cdian.php?id=cazh
番禺综合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
紫金综合,http://xxw.me0.cn/php/cdian.php?id=zjzh
经济科教,http://183.11.239.36:808/hls/4/index.m3u8?key=tvbox6_com&playlive=1&authid=0
英德综合,http://xxw.me0.cn/php/cdian.php?id=ydxw
鹤山综合,http://xxw.me0.cn/php/cdian.php?id=hszh
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8

湖北,#genre#
武汉新闻综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉电视剧,http://stream.appwuhan.com/2tzb/sd/live.m3u8
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉外语,http://stream.appwuhan.com/6tzb/sd/live.m3u8
武汉少儿,http://stream.appwuhan.com/7tzb/sd/live.m3u8
武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
武汉文体,http://stream.appwuhan.com/5tzb/sd/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门公共,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8 
荆门，http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd
江夏，http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubdhttp://hbqjdb.chinashadt.com:2035/live/3.stream/playlist.m3u8



